Bathrooms,Bedrooms,Built Year,Garage Space,Kitchens,Price,Square Feet,Property Type_Condominium,Property Type_Duplex,Property Type_Manufactured Home,Property Type_Multi Family,Property Type_Retail,Property Type_Single Family Residence,Property Type_Townhouse,Property Type_Unimproved Land,Property Type_Warehouse,City_Regina,City_Saskatoon
4,4,2015,3,1,1974995,3953,0,0,0,0,1,0,0,0,0,1,0
1,1,1963,1,1,126463,533,0,0,0,0,0,1,0,0,0,1,0
1,4,1981,1,1,310474,1530,0,0,0,0,0,1,0,0,0,1,0
3,5,1976,1,3,315071,924,0,1,0,0,0,0,0,0,0,1,0
1,1,1977,1,1,100696,698,0,0,0,0,0,0,1,0,0,1,0
4,4,2011,3,1,1548952,2345,0,0,0,0,1,0,0,0,0,0,1
2,3,1954,2,1,293358,815,0,0,0,0,0,1,0,0,0,1,0
3,5,1908,1,3,378872,1596,0,0,0,0,1,0,0,0,0,1,0
2,3,1987,0,1,260558,600,0,0,0,0,0,0,1,0,0,0,1
2,4,1974,2,1,290377,919,0,0,0,0,0,1,0,0,0,1,0
3,3,2016,1,1,377110,1340,0,0,0,0,1,0,0,0,0,0,1
1,2,1967,1,1,190247,1008,0,0,0,0,0,0,1,0,0,0,1
2,5,1959,2,2,348972,1195,0,0,0,0,0,1,0,0,0,1,0
3,2,2016,2,1,401418,1074,0,0,0,0,1,0,0,0,0,0,1
1,2,1918,0,1,141530,583,0,0,0,0,0,1,0,0,0,0,1
2,4,1958,1,2,273592,768,0,0,0,0,0,1,0,0,0,0,1
2,2,2016,1,1,264770,942,0,0,0,0,0,0,1,0,0,1,0
1,3,1962,2,1,135521,800,0,0,0,0,0,1,0,0,0,1,0
1,2,1974,1,1,48559,576,0,0,1,0,0,0,0,0,0,0,1
2,2,2010,1,1,226781,915,0,0,0,0,0,0,1,0,0,1,0
4,5,2017,3,2,710375,2005,0,0,0,0,1,0,0,0,0,0,1
3,3,2016,1,1,380520,1340,0,0,0,0,1,0,0,0,0,0,1
1,2,1952,1,1,175890,986,0,0,0,0,1,0,0,0,0,0,1
4,4,2014,2,1,634075,2109,0,0,0,0,1,0,0,0,0,1,0
2,3,2015,2,1,363109,1200,0,0,0,0,1,0,0,0,0,0,1
1,2,1910,1,1,113237,648,0,0,0,0,0,1,0,0,0,1,0
1,2,1946,1,1,134907,700,0,0,0,0,0,1,0,0,0,1,0
4,5,2013,3,1,720693,2179,0,0,0,0,1,0,0,0,0,0,1
1,2,1928,1,1,97024,611,0,0,0,0,0,1,0,0,0,1,0
2,4,2014,2,2,161854,988,0,0,0,0,0,1,0,0,0,1,0
1,4,1922,1,1,209025,800,0,0,0,0,0,1,0,0,0,0,1
3,3,2024,2,1,490701,1581,0,0,0,0,1,0,0,0,0,0,1
1,2,1954,2,1,82794,780,0,0,0,0,0,1,0,0,0,1,0
2,3,1974,2,1,283535,846,0,0,0,0,0,1,0,0,0,1,0
3,5,1973,2,1,451782,1142,0,0,0,0,0,1,0,0,0,0,1
1,2,1978,0,1,88979,763,1,0,0,0,0,0,0,0,0,0,1
2,2,2023,1,1,260576,1030,0,0,0,0,1,0,0,0,0,0,1
3,5,1963,2,1,495361,1755,0,0,0,0,0,1,0,0,0,1,0
3,3,2023,2,1,673338,1916,0,0,0,0,1,0,0,0,0,0,1
3,4,1995,3,2,1081188,1979,0,0,0,0,0,1,0,0,0,1,0
1,2,1929,1,1,67971,646,0,0,0,0,0,1,0,0,0,1,0
3,4,1992,2,1,1001543,1932,0,0,0,0,0,1,0,0,0,0,1
4,4,1983,2,1,465734,1616,0,0,0,0,1,0,0,0,0,1,0
2,3,2013,2,1,598163,1415,0,0,0,0,0,1,0,0,0,0,1
1,3,1913,1,1,180453,1006,0,0,0,0,0,1,0,0,0,1,0
1,4,1974,2,1,209126,1090,0,0,0,0,0,1,0,0,0,1,0
3,3,2006,2,1,568126,1795,0,0,0,0,1,0,0,0,0,0,1
3,5,2012,2,2,350595,1000,0,0,0,0,0,1,0,0,0,1,0
3,3,2021,1,1,474085,1457,0,0,0,0,1,0,0,0,0,1,0
3,4,1977,2,1,598437,1684,0,0,0,0,0,1,0,0,0,1,0
2,5,2014,1,2,428841,1033,0,0,0,0,0,1,0,0,0,1,0
3,3,2023,2,1,675064,1916,0,0,0,0,1,0,0,0,0,0,1
2,3,1955,2,2,245722,960,0,0,0,0,0,1,0,0,0,1,0
2,4,1952,2,1,341795,914,0,0,0,0,0,1,0,0,0,1,0
4,3,2020,1,1,428869,1151,0,0,0,0,1,0,0,0,0,0,1
2,5,1959,1,1,333348,1040,0,0,0,0,0,1,0,0,0,0,1
2,4,1965,2,1,290088,1040,0,0,0,0,0,1,0,0,0,1,0
2,2,1970,2,1,248206,970,0,0,0,0,0,1,0,0,0,1,0
4,4,2010,3,1,1043509,2310,0,0,0,0,1,0,0,0,0,0,1
4,4,1971,2,1,899380,4370,0,0,0,0,1,0,0,0,0,1,0
4,4,2018,1,1,458762,1550,0,0,0,0,1,0,0,0,0,1,0
4,4,2015,1,2,550172,1458,0,0,0,0,1,0,0,0,0,0,1
2,2,1993,1,1,314682,1076,1,0,0,0,0,0,0,0,0,0,1
2,4,1960,2,1,318245,947,0,0,0,0,0,1,0,0,0,0,1
2,4,2010,1,2,329326,1020,0,0,0,0,0,1,0,0,0,1,0
4,5,1966,3,1,948994,3239,0,0,0,0,1,0,0,0,0,0,1
4,4,2018,2,1,1388545,2276,0,0,0,0,1,0,0,0,0,0,1
4,4,1978,2,1,796802,2522,0,0,0,0,1,0,0,0,0,0,1
1,5,1908,1,1,259010,1705,0,0,0,0,1,0,0,0,0,1,0
4,5,1912,0,3,599294,1497,0,0,0,0,1,0,0,0,0,0,1
3,3,2020,2,1,425956,1255,0,0,0,0,1,0,0,0,0,1,0
4,5,2015,2,2,689708,1490,0,0,0,0,1,0,0,0,0,0,1
1,4,1913,1,1,408499,1431,0,0,0,0,1,0,0,0,0,1,0
1,1,2015,1,1,203933,605,1,0,0,0,0,0,0,0,0,0,1
1,1,1914,2,1,298280,832,0,0,0,0,0,1,0,0,0,0,1
1,2,1979,1,1,115510,842,1,0,0,0,0,0,0,0,0,0,1
2,4,1971,2,1,307666,850,0,0,0,0,0,1,0,0,0,1,0
1,3,1945,1,1,126497,884,0,0,0,0,0,1,0,0,0,0,1
1,3,1982,1,1,115578,1260,0,0,1,0,0,0,0,0,0,0,1
1,2,1945,2,1,78331,672,0,0,0,0,0,1,0,0,0,1,0
3,3,1994,2,1,1088814,2238,0,0,0,0,0,1,0,0,0,1,0
1,2,1976,1,1,99817,909,0,0,0,0,0,0,1,0,0,1,0
2,2,2013,1,1,238081,912,1,0,0,0,0,0,0,0,0,1,0
2,4,2010,1,2,328932,1020,0,0,0,0,0,1,0,0,0,1,0
4,5,1923,2,2,980101,2326,0,0,0,0,0,1,0,0,0,0,1
3,3,1983,2,1,648591,2363,0,0,0,0,1,0,0,0,0,0,1
1,1,1968,1,1,251139,797,1,0,0,0,0,0,0,0,0,0,1
3,5,2013,2,1,708803,1772,0,0,0,0,0,1,0,0,0,1,0
4,4,2003,2,1,490283,1795,0,0,0,0,1,0,0,0,0,1,0
3,5,1929,1,2,473781,2164,0,0,0,0,1,0,0,0,0,0,1
2,3,1974,1,1,297485,853,0,0,0,0,0,1,0,0,0,0,1
3,5,1971,2,1,500032,1172,0,0,0,0,0,1,0,0,0,1,0
3,4,2014,2,1,429308,1280,0,0,0,0,1,0,0,0,0,1,0
1,3,1974,1,1,71514,1462,0,0,1,0,0,0,0,0,0,0,1
3,2,1996,1,1,470567,1582,0,0,0,0,1,0,0,0,0,0,1
2,4,2010,1,2,330381,1020,0,0,0,0,0,1,0,0,0,1,0
2,3,2015,2,1,363322,1200,0,0,0,0,1,0,0,0,0,0,1
2,5,1964,2,2,309881,1091,0,0,0,0,0,1,0,0,0,1,0
2,3,1934,1,1,650283,1707,0,0,0,0,1,0,0,0,0,0,1
1,1,2016,1,1,238667,686,1,0,0,0,0,0,0,0,0,0,1
1,1,1969,1,1,141162,643,0,0,0,0,1,0,0,0,0,0,1
1,1,2019,1,1,339525,541,1,0,0,0,0,0,0,0,0,0,1
3,5,2003,2,1,695377,1747,0,0,0,0,0,1,0,0,0,0,1
3,3,1976,1,1,359249,1200,0,0,0,0,0,1,0,0,0,1,0
4,5,1968,1,3,563576,1278,0,0,0,0,0,1,0,0,0,0,1
4,5,2016,3,1,2489906,3594,0,0,0,0,1,0,0,0,0,0,1
1,3,1920,0,1,141590,735,0,0,0,0,0,1,0,0,0,0,1
3,2,2014,1,1,371459,1358,0,0,0,0,1,0,0,0,0,1,0
1,4,1913,1,1,411506,1431,0,0,0,0,1,0,0,0,0,1,0
1,3,1924,1,1,245826,1150,0,0,0,0,0,1,0,0,0,1,0
1,2,1911,2,1,91317,717,0,0,0,0,0,1,0,0,0,1,0
2,2,2012,2,1,254285,1109,1,0,0,0,0,0,0,0,0,1,0
2,4,1971,2,1,307242,850,0,0,0,0,0,1,0,0,0,1,0
2,1,2016,1,1,475584,972,1,0,0,0,0,0,0,0,0,0,1
1,2,1953,2,1,249700,648,0,0,0,0,0,1,0,0,0,1,0
1,1,1950,0,1,238869,540,0,0,0,0,0,1,0,0,0,0,1
1,1,1976,1,1,94407,771,1,0,0,0,0,0,0,0,0,1,0
3,3,2024,2,1,648225,1568,0,0,0,0,1,0,0,0,0,0,1
2,2,2013,1,1,508063,1453,1,0,0,0,0,0,0,0,0,1,0
2,5,1954,1,2,471443,1014,0,0,0,0,0,1,0,0,0,0,1
3,3,1975,2,1,166544,1177,0,0,0,0,0,1,0,0,0,1,0
1,3,1975,2,1,191381,924,0,0,0,0,0,1,0,0,0,1,0
4,4,2022,2,1,748981,2074,0,0,0,0,1,0,0,0,0,0,1
1,2,1979,1,1,159410,990,1,0,0,0,0,0,0,0,0,1,0
3,2,2017,2,1,377902,1058,0,0,0,0,1,0,0,0,0,1,0
4,4,1979,2,1,747963,2172,0,0,0,0,1,0,0,0,0,0,1
1,3,1928,1,1,148164,720,0,0,0,0,0,1,0,0,0,1,0
4,5,1964,1,3,597212,1416,0,0,0,0,0,1,0,0,0,0,1
3,5,1985,2,2,620652,1893,0,0,0,0,1,0,0,0,0,0,1
4,4,1978,2,3,353699,2630,0,0,0,0,1,0,0,0,0,1,0
4,5,2008,2,1,505420,1208,0,0,0,0,0,1,0,0,0,0,1
1,3,1927,0,1,136327,720,0,0,0,0,0,1,0,0,0,0,1
2,4,1964,1,1,198636,1038,0,0,0,0,0,1,0,0,0,1,0
2,3,1998,1,1,280607,1120,0,0,0,0,1,0,0,0,0,0,1
2,5,1967,1,2,400833,1704,0,1,0,0,0,0,0,0,0,1,0
3,5,1929,1,2,473664,2164,0,0,0,0,1,0,0,0,0,0,1
1,2,1984,1,1,159023,840,0,0,0,0,0,0,1,0,0,0,1
4,4,1979,2,1,745441,2172,0,0,0,0,1,0,0,0,0,0,1
2,3,2006,1,1,651110,1787,1,0,0,0,0,0,0,0,0,0,1
3,4,1999,2,1,510045,1491,0,0,0,0,0,1,0,0,0,1,0
2,2,2002,1,1,260461,1202,0,0,0,0,1,0,0,0,0,1,0
4,4,2015,1,1,421590,1329,0,0,0,0,1,0,0,0,0,0,1
1,3,1972,2,1,256074,850,0,0,0,0,0,1,0,0,0,0,1
3,4,2022,2,1,850861,1592,0,0,0,0,0,1,0,0,0,1,0
1,2,1930,1,1,160937,632,0,0,0,0,0,1,0,0,0,0,1
2,2,1949,2,1,269786,880,0,0,0,0,0,1,0,0,0,0,1
3,5,2001,1,1,417569,1148,0,0,0,0,0,1,0,0,0,0,1
4,4,2018,2,1,749084,2176,0,0,0,0,1,0,0,0,0,1,0
2,3,1983,2,1,449457,1028,0,0,0,0,0,1,0,0,0,0,1
2,4,1912,1,2,275660,1661,0,0,0,0,1,0,0,0,0,1,0
2,5,1934,1,1,228012,865,0,0,0,0,0,1,0,0,0,0,1
2,3,1952,1,2,144190,862,0,0,0,0,0,1,0,0,0,1,0
3,3,2024,2,1,442156,1485,0,0,0,0,1,0,0,0,0,1,0
1,2,1928,1,1,99038,611,0,0,0,0,0,1,0,0,0,1,0
1,2,1955,1,2,221363,960,0,0,0,0,0,1,0,0,0,1,0
4,2,1910,2,1,260939,2004,0,0,0,0,1,0,0,0,0,1,0
4,4,2018,1,1,458317,1550,0,0,0,0,1,0,0,0,0,1,0
3,4,1985,1,2,449191,995,0,0,0,0,0,1,0,0,0,0,1
3,4,2020,2,1,680473,1206,0,0,0,0,0,0,1,0,0,0,1
3,3,2008,2,1,461299,1224,0,0,0,0,1,0,0,0,0,0,1
3,4,1973,2,1,614866,2262,0,0,0,0,1,0,0,0,0,1,0
1,2,1979,1,1,88036,825,1,0,0,0,0,0,0,0,0,1,0
3,3,2020,2,1,426727,1255,0,0,0,0,1,0,0,0,0,1,0
2,4,2010,1,2,330870,1020,0,0,0,0,0,1,0,0,0,1,0
4,5,2024,2,1,950925,2241,0,0,0,0,1,0,0,0,0,1,0
2,5,1988,2,2,151124,936,0,0,0,0,0,1,0,0,0,1,0
3,3,2023,1,1,826708,1605,0,0,0,0,0,0,1,0,0,0,1
3,3,2021,2,1,1601165,2444,1,0,0,0,0,0,0,0,0,0,1
1,2,2006,1,1,209559,872,1,0,0,0,0,0,0,0,0,0,1
4,5,1996,2,1,589076,1638,0,0,0,0,0,1,0,0,0,0,1
2,3,1955,2,2,245556,960,0,0,0,0,0,1,0,0,0,1,0
2,5,1959,2,1,450388,1192,0,0,0,0,0,1,0,0,0,1,0
3,3,2023,1,1,741815,1605,0,0,0,0,0,0,1,0,0,0,1
3,3,1957,2,1,389344,1288,0,0,0,0,0,1,0,0,0,1,0
1,1,1982,1,1,137216,667,1,0,0,0,0,0,0,0,0,0,1
1,3,1977,0,1,36083,1010,0,0,1,0,0,0,0,0,0,0,1
2,2,2012,1,1,309630,1087,1,0,0,0,0,0,0,0,0,1,0
1,4,1981,1,1,309363,1530,0,0,0,0,0,1,0,0,0,1,0
3,4,2014,2,1,430465,1280,0,0,0,0,1,0,0,0,0,1,0
3,5,2013,2,2,529532,1291,0,0,0,0,0,1,0,0,0,1,0
4,5,1921,1,2,292526,1907,0,0,0,0,1,0,0,0,0,0,1
2,3,1989,1,1,324776,930,0,0,0,0,0,0,1,0,0,0,1
2,1,2018,1,1,280872,827,0,0,0,0,1,0,0,0,0,0,1
2,2,2012,1,1,340555,1055,1,0,0,0,0,0,0,0,0,1,0
1,2,1928,1,1,23768,669,0,0,0,0,0,1,0,0,0,1,0
1,2,1929,2,1,66608,660,0,0,0,0,0,1,0,0,0,1,0
2,3,1963,2,1,316608,896,0,0,0,0,0,1,0,0,0,0,1
1,2,1973,1,1,161359,808,1,0,0,0,0,0,0,0,0,0,1
2,3,1973,2,1,370009,1248,0,0,0,0,0,1,0,0,0,1,0
3,5,1982,2,1,479215,1640,0,0,0,0,0,1,0,0,0,1,0
2,2,2007,1,1,469899,1069,1,0,0,0,0,0,0,0,0,0,1
2,3,1962,1,1,348532,1504,0,0,0,0,0,1,0,0,0,1,0
1,1,1968,1,1,208932,732,1,0,0,0,0,0,0,0,0,0,1
2,1,2018,1,1,279953,842,0,0,0,0,1,0,0,0,0,0,1
2,3,1986,2,1,311865,965,0,0,0,0,0,1,0,0,0,1,0
1,2,1949,2,1,85110,800,0,0,0,0,0,1,0,0,0,1,0
2,4,1954,2,2,170411,900,0,0,0,0,0,1,0,0,0,1,0
3,4,2001,2,1,860032,1919,0,0,0,0,0,1,0,0,0,1,0
4,4,1979,2,1,631078,2405,0,0,0,0,1,0,0,0,0,0,1
2,5,1988,2,2,148036,936,0,0,0,0,0,1,0,0,0,1,0
2,2,2012,2,1,309733,829,0,0,0,0,0,0,1,0,0,1,0
2,2,2013,1,1,264368,947,1,0,0,0,0,0,0,0,0,1,0
2,3,1975,2,1,219907,1016,0,0,0,0,1,0,0,0,0,1,0
3,3,2024,2,1,491329,1581,0,0,0,0,1,0,0,0,0,0,1
3,4,1980,2,1,598742,1922,0,0,0,0,1,0,0,0,0,0,1
1,1,1976,1,1,93774,796,1,0,0,0,0,0,0,0,0,1,0
4,5,1930,3,3,440678,2054,0,0,0,0,1,0,0,0,0,0,1
2,4,1942,1,2,351741,1800,0,0,0,0,0,1,0,0,0,0,1
1,4,1928,1,1,175357,1115,0,0,0,0,0,1,0,0,0,0,1
3,3,1912,2,2,259293,1496,0,0,0,0,1,0,0,0,0,0,1
3,3,2024,2,1,500786,1523,0,0,0,0,1,0,0,0,0,0,1
1,2,1974,2,1,99598,909,1,0,0,0,0,0,0,0,0,1,0
4,4,2015,2,2,500894,1434,0,0,0,0,1,0,0,0,0,1,0
4,4,2013,2,1,1301159,3457,0,0,0,0,0,1,0,0,0,1,0
3,3,2024,2,1,451140,1404,0,0,0,0,1,0,0,0,0,0,1
4,5,1931,1,2,461737,1447,0,0,0,0,0,1,0,0,0,0,1
2,2,1920,1,1,321690,1053,0,0,0,0,0,1,0,0,0,1,0
2,3,1950,1,1,285735,976,0,0,0,0,0,1,0,0,0,1,0
2,2,1970,2,1,248591,970,0,0,0,0,0,1,0,0,0,1,0
3,3,1955,3,1,499615,2224,0,0,0,0,1,0,0,0,0,0,1
2,4,1945,1,1,303589,792,0,0,0,0,0,1,0,0,0,1,0
2,3,1978,1,1,271827,600,0,0,0,0,0,0,1,0,0,0,1
2,5,1963,2,2,467996,1120,0,0,0,0,0,1,0,0,0,0,1
4,5,2005,3,1,2099992,2868,0,0,0,0,1,0,0,0,0,0,1
2,2,1970,1,1,398505,1155,1,0,0,0,0,0,0,0,0,0,1
2,3,1988,1,1,344147,808,0,0,0,0,0,1,0,0,0,0,1
2,3,2014,1,1,331385,1265,0,0,0,0,1,0,0,0,0,0,1
1,3,1927,0,1,136221,720,0,0,0,0,0,1,0,0,0,0,1
2,3,1972,2,1,238814,875,0,0,0,0,0,1,0,0,0,1,0
2,4,1971,2,1,304180,850,0,0,0,0,0,1,0,0,0,1,0
2,4,2013,1,1,214092,960,0,0,0,0,0,0,1,0,0,0,1
3,3,2024,2,1,456279,1515,0,0,0,0,1,0,0,0,0,1,0
2,1,2018,1,1,279327,827,0,0,0,0,1,0,0,0,0,0,1
3,3,2024,2,1,444795,1485,0,0,0,0,1,0,0,0,0,1,0
4,4,2011,2,1,457802,1566,0,0,0,0,1,0,0,0,0,1,0
4,5,2013,2,2,616211,1460,0,0,0,0,0,1,0,0,0,0,1
3,4,2015,1,1,465072,1200,0,0,0,0,1,0,0,0,0,0,1
3,4,1987,2,1,498509,1162,0,0,0,0,0,1,0,0,0,0,1
2,2,2010,1,1,225637,915,0,0,0,0,0,0,1,0,0,1,0
4,4,2016,1,2,568170,1530,0,0,0,0,1,0,0,0,0,0,1
4,4,1983,2,1,461087,1373,0,0,0,0,0,1,0,0,0,1,0
1,4,1974,2,1,209821,1090,0,0,0,0,0,1,0,0,0,1,0
4,5,2008,2,1,505146,1208,0,0,0,0,0,1,0,0,0,0,1
2,5,1967,1,2,399215,1704,0,1,0,0,0,0,0,0,0,1,0
3,3,2022,2,1,675143,1663,0,0,0,0,1,0,0,0,0,0,1
3,3,2024,2,1,488135,1581,0,0,0,0,1,0,0,0,0,0,1
3,3,2016,1,1,377929,1340,0,0,0,0,1,0,0,0,0,0,1
3,3,2011,1,1,361057,1250,0,0,0,0,1,0,0,0,0,0,1
2,4,1977,1,1,341607,1039,0,0,0,0,0,1,0,0,0,0,1
1,3,1930,1,1,130797,750,0,0,0,0,0,1,0,0,0,0,1
1,1,1982,1,1,137216,667,1,0,0,0,0,0,0,0,0,0,1
3,5,2015,3,2,420778,1536,0,0,0,0,1,0,0,0,0,0,1
2,4,1958,2,1,593302,1599,0,0,0,0,0,1,0,0,0,1,0
3,3,2024,2,1,912387,2450,0,0,0,0,1,0,0,0,0,0,1
1,3,1911,1,1,249383,880,0,0,0,0,0,1,0,0,0,1,0
4,5,2006,2,2,574809,2048,0,0,0,0,1,0,0,0,0,1,0
1,2,1966,1,1,133852,854,1,0,0,0,0,0,0,0,0,1,0
3,2,2016,1,1,359944,1000,0,0,0,0,1,0,0,0,0,0,1
2,2,2012,1,1,386643,1356,1,0,0,0,0,0,0,0,0,1,0
2,2,2010,1,1,238424,1140,1,0,0,0,0,0,0,0,0,1,0
2,4,1967,1,1,428638,1008,0,0,0,0,0,1,0,0,0,0,1
3,3,1998,1,1,313593,1113,0,0,0,0,1,0,0,0,0,0,1
1,3,1927,1,1,309409,906,0,0,0,0,0,1,0,0,0,0,1
3,3,2024,1,1,529039,1695,0,0,0,0,1,0,0,0,0,0,1
4,5,1968,2,2,539367,2182,0,1,0,0,0,0,0,0,0,1,0
2,5,1961,1,2,318814,888,0,0,0,0,0,1,0,0,0,1,0
3,2,2005,1,1,314245,1199,0,0,0,0,1,0,0,0,0,0,1
1,3,1969,1,1,168447,1008,0,0,0,0,1,0,0,0,0,1,0
3,3,2013,2,1,828624,2295,0,0,0,0,1,0,0,0,0,0,1
2,3,1964,3,1,408175,872,0,0,0,0,0,1,0,0,0,0,1
1,0,1915,0,1,105622,670,0,0,0,0,0,1,0,0,0,0,1
2,4,1952,2,1,340629,914,0,0,0,0,0,1,0,0,0,1,0
4,5,2017,3,1,830210,2310,0,0,0,0,1,0,0,0,0,0,1
2,5,1967,2,2,328976,1284,0,0,0,0,0,1,0,0,0,0,1
3,4,1982,1,1,316597,1070,0,0,0,0,0,1,0,0,0,1,0
3,3,2015,2,1,417101,1471,0,0,0,0,1,0,0,0,0,1,0
2,3,1952,2,1,297132,866,0,0,0,0,0,1,0,0,0,1,0
1,1,1930,0,1,83654,500,0,0,0,0,0,1,0,0,0,0,1
3,3,1994,2,1,1088128,2238,0,0,0,0,0,1,0,0,0,1,0
4,3,2014,2,1,541954,1515,0,0,0,0,1,0,0,0,0,1,0
2,3,1970,1,1,284454,1368,0,0,0,0,1,0,0,0,0,1,0
1,2,1943,1,1,151867,544,0,0,0,0,0,1,0,0,0,1,0
3,4,1914,2,1,250042,1538,0,0,0,0,1,0,0,0,0,1,0
1,2,1981,1,1,208034,800,0,0,0,0,0,1,0,0,0,1,0
3,4,1977,2,1,598385,1684,0,0,0,0,0,1,0,0,0,1,0
3,3,2016,2,1,526306,1509,0,0,0,0,1,0,0,0,0,1,0
1,2,1999,1,1,201825,1102,1,0,0,0,0,0,0,0,0,1,0
2,5,1972,2,1,259665,875,0,0,0,0,0,1,0,0,0,0,1
1,3,1930,1,1,145976,648,0,0,0,0,0,1,0,0,0,1,0
2,4,1980,1,1,375988,828,0,0,0,0,0,1,0,0,0,0,1
1,2,1912,2,1,124497,605,0,0,0,0,0,1,0,0,0,1,0
3,4,1929,2,3,201232,1240,0,0,0,0,1,0,0,0,0,1,0
1,1,1979,2,1,79695,646,1,0,0,0,0,0,0,0,0,1,0
1,2,1947,1,1,196507,616,0,0,0,0,0,1,0,0,0,0,1
2,3,2009,2,1,289545,1083,0,0,0,0,0,0,1,0,0,0,1
2,3,1986,2,1,309927,965,0,0,0,0,0,1,0,0,0,1,0
2,4,1952,1,1,347937,1648,0,0,0,0,0,1,0,0,0,1,0
3,4,1969,1,1,501831,2088,0,0,0,0,1,0,0,0,0,0,1
1,3,1972,2,1,256898,850,0,0,0,0,0,1,0,0,0,0,1
4,4,1969,2,1,538754,1704,0,0,0,0,1,0,0,0,0,0,1
2,4,1931,2,1,791854,1712,0,0,0,0,1,0,0,0,0,0,1
1,3,1971,1,1,116769,899,0,0,1,0,0,0,0,0,0,0,1
1,1,1968,1,1,118880,608,0,0,0,0,0,0,1,0,0,0,1
2,5,1962,2,2,373330,1050,0,0,0,0,0,1,0,0,0,1,0
1,3,1930,1,1,127921,750,0,0,0,0,0,1,0,0,0,0,1
1,3,1948,1,1,183803,732,0,0,0,0,0,1,0,0,0,1,0
2,5,1957,1,2,311782,1152,0,0,0,0,0,1,0,0,0,0,1
2,5,1988,2,2,151255,936,0,0,0,0,0,1,0,0,0,1,0
2,4,1919,2,1,105684,760,0,0,0,0,0,1,0,0,0,1,0
2,2,2011,2,1,546066,1256,0,0,0,0,0,0,1,0,0,1,0
1,1,1979,2,1,77681,646,1,0,0,0,0,0,0,0,0,1,0
3,4,1973,2,1,411609,1390,0,0,0,0,0,1,0,0,0,0,1
3,5,1971,2,1,498265,1172,0,0,0,0,0,1,0,0,0,1,0
4,4,2007,3,1,669074,1966,0,0,0,0,1,0,0,0,0,1,0
1,2,1974,1,1,51087,576,0,0,1,0,0,0,0,0,0,0,1
2,4,1953,1,2,451885,1096,0,0,0,0,0,1,0,0,0,0,1
1,4,1912,1,1,333590,1240,0,0,0,0,1,0,0,0,0,1,0
1,2,1924,2,1,189871,720,0,0,0,0,0,1,0,0,0,1,0
1,3,1955,2,1,290487,1092,0,0,0,0,0,1,0,0,0,1,0
3,3,1912,1,1,510864,2242,0,0,0,0,1,0,0,0,0,0,1
2,3,1959,2,1,308909,912,0,0,0,0,0,1,0,0,0,1,0
3,3,1980,1,1,426477,1525,0,0,0,0,1,0,0,0,0,0,1
2,2,2012,1,1,260230,1119,0,0,0,0,0,0,1,0,0,1,0
2,4,1924,2,2,499205,2772,0,0,0,0,1,0,0,0,0,0,1
2,4,1955,1,1,199653,759,0,0,0,0,0,1,0,0,0,0,1
3,3,2021,2,1,558940,1625,0,0,0,0,1,0,0,0,0,0,1
2,4,1931,2,1,791096,1712,0,0,0,0,1,0,0,0,0,0,1
2,4,1953,1,1,338243,1008,0,0,0,0,0,1,0,0,0,1,0
3,3,2014,1,1,368202,1340,0,0,0,0,1,0,0,0,0,0,1
3,3,2024,2,1,648619,1568,0,0,0,0,1,0,0,0,0,0,1
1,3,1912,0,1,234336,1055,0,0,0,0,0,1,0,0,0,0,1
1,2,1946,0,1,181136,640,0,0,0,0,0,1,0,0,0,0,1
3,5,2013,2,2,1051263,2433,0,0,0,0,0,1,0,0,0,1,0
3,4,1999,2,1,511077,1491,0,0,0,0,0,1,0,0,0,1,0
3,4,1994,2,1,588303,1882,0,0,0,0,0,1,0,0,0,0,1
1,2,1985,1,1,238275,943,1,0,0,0,0,0,0,0,0,0,1
2,2,1933,2,1,215843,830,0,0,0,0,0,1,0,0,0,1,0
1,2,1954,1,1,305083,700,0,0,0,0,0,1,0,0,0,0,1
4,3,2013,3,1,651471,1953,0,0,0,0,1,0,0,0,0,1,0
2,2,2004,1,1,448889,1348,1,0,0,0,0,0,0,0,0,0,1
3,3,2024,2,1,500232,1523,0,0,0,0,1,0,0,0,0,0,1
1,3,1927,1,1,180590,1161,0,0,0,0,0,1,0,0,0,1,0
2,4,1957,1,1,179769,797,0,0,0,0,0,1,0,0,0,1,0
3,5,1979,1,2,347950,1305,0,0,0,0,0,1,0,0,0,0,1
3,3,2024,2,1,488502,1581,0,0,0,0,1,0,0,0,0,0,1
2,3,1970,1,1,283699,1368,0,0,0,0,1,0,0,0,0,1,0
2,2,2012,1,1,341885,1055,1,0,0,0,0,0,0,0,0,1,0
3,4,1988,2,1,510759,1167,0,0,0,0,0,1,0,0,0,0,1
4,5,1986,2,1,690282,1989,0,0,0,0,1,0,0,0,0,0,1
2,3,1986,2,1,142261,1399,1,0,0,0,0,0,0,0,0,1,0
2,1,2025,2,1,678735,1110,0,0,0,0,0,0,1,0,0,0,1
3,4,1987,2,1,500228,1162,0,0,0,0,0,1,0,0,0,0,1
2,3,1987,2,1,250447,1080,0,0,0,0,1,0,0,0,0,0,1
3,5,2015,3,2,419868,1536,0,0,0,0,1,0,0,0,0,0,1
3,5,2003,2,1,695314,1747,0,0,0,0,0,1,0,0,0,0,1
2,3,1965,3,1,499571,1023,0,0,0,0,0,1,0,0,0,0,1
2,3,1928,1,1,273304,1287,0,0,0,0,0,1,0,0,0,1,0
